MonthEndingDate,NHSBoardName,LocationCode,LocationName,DepartmentType,AttendanceCategory,NumberOfAttendancesAll,NumberWithin4HoursAll,NumberOver4HoursAll,PercentageWithin4HoursAll,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
2007-08-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,Unplanned,1269,1248,21,98.3,,,,,,,,
2007-08-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,1269,1248,21,98.3,,,,,,,,
2007-08-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,3010,2903,107,96.4,3010,2903,107,96.4,2,0.1,0,0
2007-08-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,3010,2903,107,96.4,3010,2903,107,96.4,2,0.1,0,0
2007-08-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,3877,3745,132,96.6,3877,3745,132,96.6,8,0.2,3,0.1
2007-08-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,3877,3745,132,96.6,3877,3745,132,96.6,8,0.2,3,0.1
2007-08-31,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,155,155,0,100,,,,,,,,
2007-08-31,NHS Fife,F708H,Adamson Hospital,Type 3,All,155,155,0,100,,,,,,,,
2007-08-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,251,250,1,99.6,,,,,,,,
2007-08-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,251,250,1,99.6,,,,,,,,
2007-08-31,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,Unplanned,3507,3400,107,96.9,3507,3400,107,96.9,3,0.1,0,0
2007-08-31,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,All,3507,3400,107,96.9,3507,3400,107,96.9,3,0.1,0,0
2007-08-31,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,Unplanned,1872,1870,2,99.9,1872,1870,2,99.9,0,0,0,0
2007-08-31,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,All,1872,1870,2,99.9,1872,1870,2,99.9,0,0,0,0
2007-08-31,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,Unplanned,4370,4055,315,92.8,4370,4055,315,92.8,10,0.2,0,0
2007-08-31,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,All,4370,4055,315,92.8,4370,4055,315,92.8,10,0.2,0,0
2007-08-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,5421,5261,160,97,5421,5261,160,97,5,0.1,1,0
2007-08-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,5421,5261,160,97,5421,5261,160,97,5,0.1,1,0
2007-08-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1412,1402,10,99.3,1412,1402,10,99.3,0,0,0,0
2007-08-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1412,1402,10,99.3,1412,1402,10,99.3,0,0,0,0
2007-08-31,NHS Grampian,N151H,Aboyne Hospital,Type 3,Unplanned,72,72,0,100,,,,,,,,
2007-08-31,NHS Grampian,N151H,Aboyne Hospital,Type 3,All,72,72,0,100,,,,,,,,
2007-08-31,NHS Grampian,N331H,Inverurie Hospital,Type 3,Unplanned,48,48,0,100,,,,,,,,
2007-08-31,NHS Grampian,N331H,Inverurie Hospital,Type 3,All,48,48,0,100,,,,,,,,
2007-08-31,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,Unplanned,93,93,0,100,,,,,,,,
2007-08-31,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,All,93,93,0,100,,,,,,,,
2007-08-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,1105,1104,1,99.9,,,,,,,,
2007-08-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,All,1105,1104,1,99.9,,,,,,,,
2007-08-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,Unplanned,806,802,4,99.5,,,,,,,,
2007-08-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,All,806,802,4,99.5,,,,,,,,
2007-08-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,Unplanned,256,256,0,100,,,,,,,,
2007-08-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,All,256,256,0,100,,,,,,,,
2007-08-31,NHS Grampian,N336H,Turriff Hospital,Type 3,Unplanned,178,178,0,100,,,,,,,,
2007-08-31,NHS Grampian,N336H,Turriff Hospital,Type 3,All,178,178,0,100,,,,,,,,
2007-08-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,Unplanned,385,385,0,100,,,,,,,,
2007-08-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,All,385,385,0,100,,,,,,,,
2007-08-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,Unplanned,1905,1791,114,94,1905,1791,114,94,6,0.3,0,0
2007-08-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,All,1905,1791,114,94,1905,1791,114,94,6,0.3,0,0
2007-08-31,NHS Grampian,N431H,Seafield Hospital,Type 3,Unplanned,104,104,0,100,,,,,,,,
2007-08-31,NHS Grampian,N431H,Seafield Hospital,Type 3,All,104,104,0,100,,,,,,,,
2007-08-31,NHS Grampian,N432H,Stephen Hospital,Type 3,Unplanned,45,45,0,100,,,,,,,,
2007-08-31,NHS Grampian,N432H,Stephen Hospital,Type 3,All,45,45,0,100,,,,,,,,
2007-08-31,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,Unplanned,118,118,0,100,,,,,,,,
2007-08-31,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,All,118,118,0,100,,,,,,,,
2007-08-31,NHS Grampian,N434H,Leanchoil Hospital,Type 3,Unplanned,62,62,0,100,,,,,,,,
2007-08-31,NHS Grampian,N434H,Leanchoil Hospital,Type 3,All,62,62,0,100,,,,,,,,
2007-08-31,NHS Grampian,N451H,Fleming Hospital,Type 3,Unplanned,36,36,0,100,,,,,,,,
2007-08-31,NHS Grampian,N451H,Fleming Hospital,Type 3,All,36,36,0,100,,,,,,,,
2007-08-31,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,Unplanned,150,150,0,100,150,150,0,100,0,0,0,0
2007-08-31,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,All,150,150,0,100,150,150,0,100,0,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,Unplanned,1407,1388,19,98.6,1407,1388,19,98.6,0,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,All,1407,1388,19,98.6,1407,1388,19,98.6,0,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,Unplanned,2791,2732,59,97.9,2791,2732,59,97.9,0,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,All,2791,2732,59,97.9,2791,2732,59,97.9,0,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,Unplanned,5691,5548,143,97.5,5691,5548,143,97.5,2,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,All,5691,5548,143,97.5,5691,5548,143,97.5,2,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,Unplanned,6248,5881,367,94.1,6248,5881,367,94.1,9,0.1,2,0
2007-08-31,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,All,6248,5881,367,94.1,6248,5881,367,94.1,9,0.1,2,0
2007-08-31,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - Type 1,Type 1,Unplanned,3627,3348,279,92.3,3627,3348,279,92.3,23,0.6,4,0.1
2007-08-31,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - Type 1,Type 1,All,3627,3348,279,92.3,3627,3348,279,92.3,23,0.6,4,0.1
2007-08-31,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - Type 1,Type 1,Unplanned,5964,5844,120,98,5964,5844,120,98,2,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - Type 1,Type 1,All,5964,5844,120,98,5964,5844,120,98,2,0,0,0
2007-08-31,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - Type 1,Type 1,Unplanned,4162,3813,349,91.6,4162,3813,349,91.6,7,0.2,0,0
2007-08-31,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - Type 1,Type 1,All,4162,3813,349,91.6,4162,3813,349,91.6,7,0.2,0,0
2007-08-31,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,Unplanned,3007,2962,45,98.5,3007,2962,45,98.5,2,0.1,1,0
2007-08-31,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,All,3007,2962,45,98.5,3007,2962,45,98.5,2,0.1,1,0
2007-08-31,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - Type 1,Type 1,Unplanned,5177,4733,444,91.4,5177,4733,444,91.4,26,0.5,3,0.1
2007-08-31,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - Type 1,Type 1,All,5177,4733,444,91.4,5177,4733,444,91.4,26,0.5,3,0.1
2007-08-31,NHS Highland,C103B,Campbeltown Hospital (2007-2009),Type 3,Unplanned,423,422,1,99.8,,,,,,,,
2007-08-31,NHS Highland,C103B,Campbeltown Hospital (2007-2009),Type 3,All,423,422,1,99.8,,,,,,,,
2007-08-31,NHS Highland,C106H,Cowal Community Hospital,Type 3,Unplanned,628,627,1,99.8,,,,,,,,
2007-08-31,NHS Highland,C106H,Cowal Community Hospital,Type 3,All,628,627,1,99.8,,,,,,,,
2007-08-31,NHS Highland,C108H,Islay Hospital,Type 3,Unplanned,94,94,0,100,,,,,,,,
2007-08-31,NHS Highland,C108H,Islay Hospital,Type 3,All,94,94,0,100,,,,,,,,
2007-08-31,NHS Highland,C110H,Mid Argyll Community Hospital And Integrated Care Centre (2007-2009),Type 3,Unplanned,364,364,0,100,,,,,,,,
2007-08-31,NHS Highland,C110H,Mid Argyll Community Hospital And Integrated Care Centre (2007-2009),Type 3,All,364,364,0,100,,,,,,,,
2007-08-31,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,Unplanned,367,361,6,98.4,,,,,,,,
2007-08-31,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,All,367,361,6,98.4,,,,,,,,
2007-08-31,NHS Highland,C117J,Dunaros Hospital,Type 3,Unplanned,74,73,1,98.6,,,,,,,,
2007-08-31,NHS Highland,C117J,Dunaros Hospital,Type 3,All,74,73,1,98.6,,,,,,,,
2007-08-31,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,Unplanned,631,629,2,99.7,,,,,,,,
2007-08-31,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,All,631,629,2,99.7,,,,,,,,
2007-08-31,NHS Highland,C122H,Campbeltown Hospital,Type 3,Unplanned,250,249,1,99.6,,,,,,,,
2007-08-31,NHS Highland,C122H,Campbeltown Hospital,Type 3,All,250,249,1,99.6,,,,,,,,
2007-08-31,NHS Highland,H101H,Dunbar Hospital,Type 3,Unplanned,228,227,1,99.6,,,,,,,,
2007-08-31,NHS Highland,H101H,Dunbar Hospital,Type 3,All,228,227,1,99.6,,,,,,,,
2007-08-31,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,Unplanned,578,573,5,99.1,,,,,,,,
2007-08-31,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,All,578,573,5,99.1,,,,,,,,
2007-08-31,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,Unplanned,66,66,0,100,,,,,,,,
2007-08-31,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,All,66,66,0,100,,,,,,,,
2007-08-31,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,Unplanned,2805,2717,88,96.9,2805,2717,88,96.9,3,0.1,0,0
2007-08-31,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,All,2805,2717,88,96.9,2805,2717,88,96.9,3,0.1,0,0
2007-08-31,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,Unplanned,283,281,2,99.3,,,,,,,,
2007-08-31,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,All,283,281,2,99.3,,,,,,,,
2007-08-31,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,Unplanned,107,107,0,100,,,,,,,,
2007-08-31,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,All,107,107,0,100,,,,,,,,
2007-08-31,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,Unplanned,936,921,15,98.4,,,,,,,,
2007-08-31,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,All,936,921,15,98.4,,,,,,,,
2007-08-31,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,Unplanned,304,287,17,94.4,,,,,,,,
2007-08-31,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,All,304,287,17,94.4,,,,,,,,
2007-08-31,NHS Highland,H215H,Portree Community Hospital,Type 3,Unplanned,150,146,4,97.3,,,,,,,,
2007-08-31,NHS Highland,H215H,Portree Community Hospital,Type 3,All,150,146,4,97.3,,,,,,,,
2007-08-31,NHS Highland,H217H,Ross Memorial Hospital,Type 3,Unplanned,225,225,0,100,,,,,,,,
2007-08-31,NHS Highland,H217H,Ross Memorial Hospital,Type 3,All,225,225,0,100,,,,,,,,
2007-08-31,NHS Highland,H219H,County Community Hospital,Type 3,Unplanned,104,103,1,99,,,,,,,,
2007-08-31,NHS Highland,H219H,County Community Hospital,Type 3,All,104,103,1,99,,,,,,,,
2007-08-31,NHS Highland,H227B,Aviemore Health Centre,Type 3,Unplanned,218,218,0,100,,,,,,,,
2007-08-31,NHS Highland,H227B,Aviemore Health Centre,Type 3,All,218,218,0,100,,,,,,,,
2007-08-31,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,Unplanned,5692,5498,194,96.6,5692,5498,194,96.6,6,0.1,0,0
2007-08-31,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,All,5692,5498,194,96.6,5692,5498,194,96.6,6,0.1,0,0
2007-08-31,NHS Lanarkshire,L206H,Kello Hospital,Type 3,Unplanned,174,174,0,100,,,,,,,,
2007-08-31,NHS Lanarkshire,L206H,Kello Hospital,Type 3,All,174,174,0,100,,,,,,,,
2007-08-31,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,Unplanned,140,140,0,100,,,,,,,,
2007-08-31,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,All,140,140,0,100,,,,,,,,
2007-08-31,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,Unplanned,4833,4717,116,97.6,4833,4717,116,97.6,20,0.4,6,0.1
2007-08-31,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,All,4833,4717,116,97.6,4833,4717,116,97.6,20,0.4,6,0.1
2007-08-31,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,Unplanned,5614,5531,83,98.5,5614,5531,83,98.5,2,0,0,0
2007-08-31,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,All,5614,5531,83,98.5,5614,5531,83,98.5,2,0,0,0
2007-08-31,NHS Lothian,S116H,Western General Hospital,Type 3,Unplanned,2972,2784,188,93.7,2972,2784,188,93.7,8,0.3,0,0
2007-08-31,NHS Lothian,S116H,Western General Hospital,Type 3,All,2972,2784,188,93.7,2972,2784,188,93.7,8,0.3,0,0
2007-08-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,Unplanned,4036,3912,124,96.9,4036,3912,124,96.9,1,0,0,0
2007-08-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,All,4036,3912,124,96.9,4036,3912,124,96.9,1,0,0,0
2007-08-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,Unplanned,9473,8620,853,91,9473,8620,853,91,56,0.6,1,0
2007-08-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,All,9473,8620,853,91,9473,8620,853,91,56,0.6,1,0
2007-08-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,Unplanned,2875,2847,28,99,2875,2847,28,99,0,0,0,0
2007-08-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,All,2875,2847,28,99,2875,2847,28,99,0,0,0,0
2007-08-31,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,Unplanned,237,237,0,100,,,,,,,,
2007-08-31,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,All,237,237,0,100,,,,,,,,
2007-08-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,Unplanned,745,727,18,97.6,745,727,18,97.6,1,0.1,1,0.1
2007-08-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,745,727,18,97.6,745,727,18,97.6,1,0.1,1,0.1
2007-08-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,4072,4040,32,99.2,4072,4040,32,99.2,1,0,0,0
2007-08-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,4072,4040,32,99.2,4072,4040,32,99.2,1,0,0,0
2007-08-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,2300,2281,19,99.2,2300,2281,19,99.2,0,0,0,0
2007-08-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,All,2300,2281,19,99.2,2300,2281,19,99.2,0,0,0,0
2007-08-31,NHS Tayside,T208H,Irvine Memorial Hospital,Type 3,Unplanned,63,63,0,100,63,63,0,100,0,0,0,0
2007-08-31,NHS Tayside,T208H,Irvine Memorial Hospital,Type 3,All,63,63,0,100,63,63,0,100,0,0,0,0
2007-08-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,Unplanned,147,145,2,98.6,147,145,2,98.6,0,0,0,0
2007-08-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,All,147,145,2,98.6,147,145,2,98.6,0,0,0,0
2007-08-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,Unplanned,700,699,1,99.9,700,699,1,99.9,0,0,0,0
2007-08-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,All,700,699,1,99.9,700,699,1,99.9,0,0,0,0
2007-08-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,Unplanned,146,146,0,100,146,146,0,100,0,0,0,0
2007-08-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,All,146,146,0,100,146,146,0,100,0,0,0,0
2007-08-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,Unplanned,422,422,0,100,422,422,0,100,0,0,0,0
2007-08-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,All,422,422,0,100,422,422,0,100,0,0,0,0
2007-08-31,NHS Tayside,T357C,Links Health Centre,Type 3,Unplanned,334,334,0,100,334,334,0,100,0,0,0,0
2007-08-31,NHS Tayside,T357C,Links Health Centre,Type 3,All,334,334,0,100,334,334,0,100,0,0,0,0
2007-08-31,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,Unplanned,36,35,1,97.2,,,,,,,,
2007-08-31,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,All,36,35,1,97.2,,,,,,,,
2007-08-31,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,Unplanned,767,742,25,96.7,767,742,25,96.7,0,0,0,0
2007-08-31,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,All,767,742,25,96.7,767,742,25,96.7,0,0,0,0
2007-08-31,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,Unplanned,112,112,0,100,,,,,,,,
2007-08-31,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,All,112,112,0,100,,,,,,,,
2007-09-30,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,Unplanned,173,173,0,100,,,,,,,,
2007-09-30,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,All,173,173,0,100,,,,,,,,
2007-09-30,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,Unplanned,5499,5426,73,98.7,5499,5426,73,98.7,0,0,0,0
2007-09-30,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,All,5499,5426,73,98.7,5499,5426,73,98.7,0,0,0,0
2007-09-30,NHS Ayrshire & Arran,A207H,Davidson Cottage Hospital,Type 3,Unplanned,78,78,0,100,,,,,,,,
2007-09-30,NHS Ayrshire & Arran,A207H,Davidson Cottage Hospital,Type 3,All,78,78,0,100,,,,,,,,
2007-09-30,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,Unplanned,3270,3157,113,96.5,3270,3157,113,96.5,0,0,0,0
2007-09-30,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,All,3270,3157,113,96.5,3270,3157,113,96.5,0,0,0,0
2007-09-30,NHS Borders,B103H,Knoll Community Hospital,Type 3,Unplanned,19,19,0,100,,,,,,,,
2007-09-30,NHS Borders,B103H,Knoll Community Hospital,Type 3,All,19,19,0,100,,,,,,,,
2007-09-30,NHS Borders,B105H,Hawick Community  Hospital,Type 3,Unplanned,106,106,0,100,,,,,,,,
2007-09-30,NHS Borders,B105H,Hawick Community  Hospital,Type 3,All,106,106,0,100,,,,,,,,
2007-09-30,NHS Borders,B114H,Kelso Community Hospital,Type 3,Unplanned,31,31,0,100,,,,,,,,
2007-09-30,NHS Borders,B114H,Kelso Community Hospital,Type 3,All,31,31,0,100,,,,,,,,
2007-09-30,NHS Borders,B118H,Hay Lodge Hospital,Type 3,Unplanned,87,87,0,100,,,,,,,,
2007-09-30,NHS Borders,B118H,Hay Lodge Hospital,Type 3,All,87,87,0,100,,,,,,,,
2007-09-30,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,Unplanned,2028,2016,12,99.4,2028,2016,12,99.4,0,0,0,0
2007-09-30,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,All,2028,2016,12,99.4,2028,2016,12,99.4,0,0,0,0
2007-09-30,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,Unplanned,59,59,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,All,59,59,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,Unplanned,44,44,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,All,44,44,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,Unplanned,12,12,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,All,12,12,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,Unplanned,63,63,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,All,63,63,0,100,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,Unplanned,1064,1046,18,98.3,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,1064,1046,18,98.3,,,,,,,,
2007-09-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,2909,2835,74,97.5,2909,2835,74,97.5,0,0,0,0
2007-09-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,2909,2835,74,97.5,2909,2835,74,97.5,0,0,0,0
2007-09-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,3837,3646,191,95,3837,3646,191,95,12,0.3,1,0
2007-09-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,3837,3646,191,95,3837,3646,191,95,12,0.3,1,0
2007-09-30,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,147,147,0,100,,,,,,,,
2007-09-30,NHS Fife,F708H,Adamson Hospital,Type 3,All,147,147,0,100,,,,,,,,
2007-09-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,309,308,1,99.7,,,,,,,,
2007-09-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,309,308,1,99.7,,,,,,,,
2007-09-30,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,Unplanned,3393,3289,104,96.9,3393,3289,104,96.9,3,0.1,1,0
2007-09-30,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,All,3393,3289,104,96.9,3393,3289,104,96.9,3,0.1,1,0
2007-09-30,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,Unplanned,1813,1808,5,99.7,1813,1808,5,99.7,0,0,0,0
2007-09-30,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,All,1813,1808,5,99.7,1813,1808,5,99.7,0,0,0,0
2007-09-30,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,Unplanned,4301,4012,289,93.3,4301,4012,289,93.3,10,0.2,0,0
2007-09-30,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,All,4301,4012,289,93.3,4301,4012,289,93.3,10,0.2,0,0
2007-09-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,5246,5038,208,96,5246,5038,208,96,16,0.3,4,0.1
2007-09-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,5246,5038,208,96,5246,5038,208,96,16,0.3,4,0.1
2007-09-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1486,1480,6,99.6,1486,1480,6,99.6,0,0,0,0
2007-09-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1486,1480,6,99.6,1486,1480,6,99.6,0,0,0,0
2007-09-30,NHS Grampian,N151H,Aboyne Hospital,Type 3,Unplanned,89,89,0,100,,,,,,,,
2007-09-30,NHS Grampian,N151H,Aboyne Hospital,Type 3,All,89,89,0,100,,,,,,,,
2007-09-30,NHS Grampian,N331H,Inverurie Hospital,Type 3,Unplanned,64,64,0,100,,,,,,,,
2007-09-30,NHS Grampian,N331H,Inverurie Hospital,Type 3,All,64,64,0,100,,,,,,,,
2007-09-30,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,Unplanned,70,70,0,100,,,,,,,,
2007-09-30,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,All,70,70,0,100,,,,,,,,
2007-09-30,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,1108,1107,1,99.9,,,,,,,,
